name,country,price,rating,image_url,bottle_image_url,region,winery,flavor,food_pairing,grapes
Carte Blanche UV Vineyard Chardonnay 2022,United States,90,4.4,images/Carte_Blanche_UV_Vineyard_Chardonnay_2022.png,images/bottle_Carte_Blanche_UV_Vineyard_Chardonnay_2022.png,Sonoma Coast,Carte Blanche,"oak, microbio, non oak, spices, earth, tree fruit, citrus fruit, tropical fruit, vegetal, red fruit, floral","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Roy Prevostat & Fils Chablis Vieilles Vignes 2018,France,63.99,4.1,images/Roy_Prevostat_Fils_Chablis_Vieilles_Vignes_2018.png,images/bottle_Roy_Prevostat_Fils_Chablis_Vieilles_Vignes_.png,Chablis,Roy Prevostat & Fils,"tree fruit, earth, citrus fruit, oak, microbio, floral, non oak","Pork, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese",Chardonnay
Hubert Lamy Saint-Aubin 1er Cru 'En Remilly' 2019,France,539,4.3,images/Hubert_Lamy_Saint_Aubin_1er_Cru_En_Remilly_2019.png,images/bottle_Hubert_Lamy_Saint_Aubin_1er_Cru_En_Remilly_.png,Saint-Aubin 1er Cru 'En Remilly',Hubert Lamy,"citrus fruit, oak, earth, microbio, tree fruit, non oak, spices, tropical fruit, vegetal, floral, black fruit","Pasta, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese, Cured Meat","Chardonnay, Pinot Gris, Pinot Blanc, Aligoté"
Scar Of The Sea Bassi Vineyard Chardonnay 2023,United States,47,4.2,images/Scar_Of_The_Sea_Bassi_Vineyard_Chardonnay_2023.png,images/bottle_Scar_Of_The_Sea_Bassi_Vineyard_Chardonnay_2.png,San Luis Obispo County,Scar Of The Sea,"earth, tropical fruit, citrus fruit, tree fruit, spices, vegetal, microbio, oak, floral, non oak","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Alvina Pernot Puligny-Montrachet 1er Cru 'Les Folatières' 2022,France,338,4.2,images/Alvina_Pernot_Puligny_Montrachet_1er_Cru_Les_Folat.png,images/bottle_Alvina_Pernot_Puligny_Montrachet_1er_Cru_Le.png,Puligny-Montrachet 1er Cru 'Les Folatières',Alvina Pernot,"earth, oak, microbio, tree fruit, citrus fruit, spices, non oak, floral, vegetal","Pasta, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese, Cured Meat","Chardonnay, Pinot Gris, Pinot Blanc, Aligoté"
"Passopisciaro Contrada ""PC"" Passochianche 2020",Italy,82.99,4.1,images/Passopisciaro_Contrada_PC_Passochianche_2020.png,images/bottle_Passopisciaro_Contrada_PC_Passochianche_202.png,Terre Siciliane,Passopisciaro,"citrus fruit, earth, red fruit, tropical fruit, tree fruit, vegetal, oak","Shellfish, Vegetarian, Appetizers and snacks","Malvasia, Fiano, Catarratto Bianco"
Argyle Artisan Series Spirit Hill Vineyard Blanc de Blancs 2019,United States,65,3.9,images/Argyle_Artisan_Series_Spirit_Hill_Vineyard_Blanc_d.png,images/bottle_Argyle_Artisan_Series_Spirit_Hill_Vineyard_.png,Oregon,Argyle,"citrus fruit, tree fruit, microbio, earth, non oak, oak, spices, floral, vegetal","Shellfish, Any junk food will do, Appetizers and snacks, Lean fish, Aperitif",
DeLoach Heritage Reserve Chardonnay 2022,United States,16.99,3.7,images/DeLoach_Heritage_Reserve_Chardonnay_2022.png,images/bottle_DeLoach_Heritage_Reserve_Chardonnay_2022.png,California,DeLoach,"oak, tree fruit, microbio, citrus fruit, non oak, spices, tropical fruit, earth, vegetal, red fruit, black fruit, floral, dried fruit","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Toad Hollow Chardonnay Unoaked Francines Selection 2022,United States,14.99,3.8,images/Toad_Hollow_Chardonnay_Unoaked_Francines_Selection.png,images/bottle_Toad_Hollow_Chardonnay_Unoaked_Francines_Se.png,Mendocino County,Toad Hollow,"tree fruit, oak, microbio, citrus fruit, tropical fruit, vegetal, earth, non oak, spices, floral, red fruit, black fruit","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Jacques Bourguignon Chardonnay 2024,France,13.99,3.8,images/Jacques_Bourguignon_Chardonnay_2024.jpg,,Vin de France,Jacques Bourguignon,"oak, tree fruit, microbio, earth, citrus fruit, spices, non oak",,
