name,country,price,rating,image_url,bottle_image_url,region,winery,flavor,food_pairing,grapes
J. Lohr Vineyards & Wines Los Osos Merlot 2022,United States,12.99,3.9,images/J_Lohr_Vineyards_Wines_Los_Osos_Merlot_2022.png,images/bottle_J_Lohr_Vineyards_Wines_Los_Osos_Merlot_2022.png,Paso Robles,J. Lohr Vineyards & Wines,"oak, black fruit, red fruit, non oak, spices, earth, microbio, floral, dried fruit, vegetal, tree fruit, citrus fruit, tropical fruit","Beef, Lamb, Veal",Merlot
Rombauer Vineyards Merlot 2019,United States,43.99,4,images/Rombauer_Vineyards_Merlot_2019.png,images/bottle_Rombauer_Vineyards_Merlot_2019.png,Napa Valley,Rombauer Vineyards,"black fruit, oak, red fruit, spices, non oak, earth, microbio, dried fruit, floral, vegetal, citrus fruit, tree fruit","Beef, Lamb, Veal",Merlot
Keenan Napa Valley Merlot 2018,United States,29.99,4.1,images/Keenan_Napa_Valley_Merlot_2018.png,images/bottle_Keenan_Napa_Valley_Merlot_2018.png,Napa Valley,Keenan,"oak, black fruit, earth, non oak, red fruit, spices, microbio, dried fruit, floral, vegetal, citrus fruit, tree fruit","Beef, Lamb, Veal",Merlot
Odem Mountain (יקב הר אודם) Hard Odem Merlot Reserve (קשה אודם קשה אוד ה מרלו) 2020,Israel,29.99,4,images/Odem_Mountain_Hard_Odem_Merlot_Reserve_2020.png,images/bottle_Odem_Mountain_Hard_Odem_Merlot_Reserve_2020.png,Galilee,Odem Mountain (יקב הר אודם),"oak, red fruit, black fruit, non oak, spices, earth, citrus fruit, microbio","Beef, Lamb, Veal",Merlot
Bouchon Superior Merlot 2021,United States,13.99,3.6,images/Bouchon_Superior_Merlot_2021.png,images/bottle_Bouchon_Superior_Merlot_2021.png,California,Bouchon,"oak, earth, non oak, black fruit, microbio, red fruit, spices, vegetal, floral","Beef, Lamb, Veal",Merlot
Bonterra Merlot 2022,United States,13.99,3.8,images/Bonterra_Merlot_2022.png,images/bottle_Bonterra_Merlot_2022.png,California,Bonterra,"oak, red fruit, black fruit, non oak, spices, earth, microbio, vegetal, dried fruit, tree fruit, citrus fruit, floral, tropical fruit","Beef, Lamb, Veal",Merlot
Kim Crawford Rosé 2022,New Zealand,14.99,3.7,images/Kim_Crawford_Ros_2022.png,images/bottle_Kim_Crawford_Ros_2022.png,Hawke's Bay,Kim Crawford,"red fruit, citrus fruit, tree fruit, earth, tropical fruit, vegetal, microbio, oak, spices, floral, black fruit, non oak, dried fruit","Pork, Rich fish (salmon, tuna etc), Shellfish, Vegetarian, Poultry, Appetizers and snacks",
Croteaux 181 Merlot Rosé 2024,United States,38,4.1,images/Croteaux_181_Merlot_Ros_2024.png,images/bottle_Croteaux_181_Merlot_Ros_2024.png,Long Island,Croteaux,"tree fruit, red fruit, citrus fruit, earth, tropical fruit, floral, vegetal","Shellfish, Spicy food, Mature and hard cheese, Appetizers and snacks, Lean fish, Cured Meat",
Binyamina Moshava Merlot 2023,Israel,16.99,3.5,images/Binyamina_Moshava_Merlot_2023.png,images/bottle_Binyamina_Moshava_Merlot_2023.png,Galilee,Binyamina,"red fruit, oak, earth, non oak, black fruit, spices","Beef, Lamb, Veal",Merlot
Lockhart Merlot 2022,United States,17,3.6,images/Lockhart_Merlot_2022.png,images/bottle_Lockhart_Merlot_2022.png,California,Lockhart,"black fruit, oak, earth, non oak, red fruit, spices, vegetal","Beef, Lamb, Veal",Merlot
