name,country,price,rating,image_url,bottle_image_url,region,winery,flavor,food_pairing,grapes
M. Chapoutier Ermitage l'Ermite Blanc 1999,France,357,4.5,images/M_Chapoutier_Ermitage_lErmite_Blanc_1999.png,images/bottle_M_Chapoutier_Ermitage_lErmite_Blanc_1999.png,Hermitage,M. Chapoutier,"earth, oak, microbio, non oak, tree fruit, citrus fruit, spices, floral, vegetal, tropical fruit, black fruit, dried fruit, red fruit","Pork, Rich fish (salmon, tuna etc), Mature and hard cheese, Poultry, Cured Meat","Viognier, Roussanne, Marsanne"
Baglio di Pianetto Nero d'Avola 2021,Italy,12.99,3.9,images/Baglio_di_Pianetto_Nero_dAvola_2021.png,images/bottle_Baglio_di_Pianetto_Nero_dAvola_2021.png,Terre Siciliane,Baglio di Pianetto,"red fruit, oak, black fruit, earth, spices, non oak, floral, dried fruit, microbio, tree fruit, vegetal, tropical fruit","Beef, Pasta, Lamb","Primitivo, Aglianico, Negroamaro, Nero d'Avola"
Colosi Nero d'Avola 2023,Italy,15.99,3.9,images/Colosi_Nero_dAvola_2023.png,images/bottle_Colosi_Nero_dAvola_2023.png,Terre Siciliane,Colosi,"red fruit, black fruit, earth, oak, non oak, spices, dried fruit, microbio, vegetal, floral, tree fruit, citrus fruit, tropical fruit","Beef, Pasta, Lamb","Primitivo, Aglianico, Negroamaro, Nero d'Avola"
Feudo Montoni Vigna Lagnusa Nero d'Avola 2021,Italy,19.99,3.9,images/Feudo_Montoni_Vigna_Lagnusa_Nero_dAvola_2021.png,images/bottle_Feudo_Montoni_Vigna_Lagnusa_Nero_dAvola_202.png,Sicilia,Feudo Montoni,"red fruit, oak, black fruit, earth, spices, non oak, microbio, floral, vegetal, dried fruit, citrus fruit, tree fruit, tropical fruit","Beef, Pasta, Lamb","Primitivo, Aglianico, Negroamaro, Nero d'Avola"
Planeta Santa Cecilia Nero d'Avola 2020,Italy,44.99,4.1,images/Planeta_Santa_Cecilia_Nero_dAvola_2020.png,images/bottle_Planeta_Santa_Cecilia_Nero_dAvola_2020.png,Terre Siciliane,Planeta,"oak, black fruit, earth, red fruit, spices, non oak, dried fruit, microbio, citrus fruit, vegetal, floral, tree fruit, tropical fruit","Beef, Pasta, Lamb","Primitivo, Aglianico, Negroamaro, Nero d'Avola"
Yann Chave Crozes-Hermitage Blanc 1992,France,399,3.7,images/Yann_Chave_Crozes_Hermitage_Blanc_1992.png,images/bottle_Yann_Chave_Crozes_Hermitage_Blanc_1992.png,Crozes-Hermitage,Yann Chave,"tree fruit, earth, citrus fruit, floral, microbio, spices, non oak, oak, tropical fruit, vegetal","Pork, Rich fish (salmon, tuna etc), Mature and hard cheese, Poultry, Cured Meat","Viognier, Roussanne, Marsanne"
Bernard Gripa Le Berceau Saint-Joseph Blanc 1996,France,215,4.1,images/Bernard_Gripa_Le_Berceau_Saint_Joseph_Blanc_1996.png,images/bottle_Bernard_Gripa_Le_Berceau_Saint_Joseph_Blanc.png,Saint-Joseph,Bernard Gripa,"tree fruit, microbio, oak, earth, non oak, tropical fruit, citrus fruit, spices, vegetal","Pork, Rich fish (salmon, tuna etc), Mature and hard cheese, Poultry, Cured Meat","Viognier, Roussanne, Marsanne"
Paolo Bea Lapideus Bianco Umbria 2020,Italy,92.99,4.2,images/Paolo_Bea_Lapideus_Bianco_Umbria_2020.png,images/bottle_Paolo_Bea_Lapideus_Bianco_Umbria_2020.png,Umbria,Paolo Bea,"citrus fruit, earth, tree fruit, vegetal, oak, non oak, spices, microbio, floral, tropical fruit, dried fruit, black fruit, red fruit","Pasta, Vegetarian, Appetizers and snacks, Lean fish, Cured Meat","Trebbiano, Verdicchio"
Di Giovanna Nero d'Avola 2021,Italy,14.99,3.5,images/Di_Giovanna_Nero_dAvola_2021.png,images/bottle_Di_Giovanna_Nero_dAvola_2021.png,Terre Siciliane,Di Giovanna,"non oak, oak, black fruit, red fruit, spices, earth, vegetal, microbio","Beef, Pasta, Lamb","Primitivo, Aglianico, Negroamaro, Nero d'Avola"
Gut Oggau Bertholdi Rot 2021,Austria,159.99,4.3,images/Gut_Oggau_Bertholdi_Rot_2021.png,images/bottle_Gut_Oggau_Bertholdi_Rot_2021.png,Weinland,Gut Oggau,"red fruit, black fruit, earth, oak, non oak, dried fruit, spices, vegetal","Beef, Pasta, Poultry",Blaufränkisch
Paolo Bea Arboreus Umbria Bianco 2015,Italy,79.99,4.2,images/Paolo_Bea_Arboreus_Umbria_Bianco_2015.png,images/bottle_Paolo_Bea_Arboreus_Umbria_Bianco_2015.png,Umbria,Paolo Bea,"citrus fruit, earth, tree fruit, oak, non oak, vegetal, tropical fruit, microbio, spices, dried fruit, floral, black fruit, red fruit","Pasta, Vegetarian, Appetizers and snacks, Lean fish, Cured Meat","Trebbiano, Verdicchio"
COS Nero di Lupo 2022,Italy,28,3.8,images/COS_Nero_di_Lupo_2022.png,images/bottle_COS_Nero_di_Lupo_2022.png,Terre Siciliane,COS,"red fruit, earth, black fruit, oak, spices, non oak, microbio, vegetal, citrus fruit, floral, dried fruit, tree fruit, tropical fruit","Beef, Pasta, Lamb","Primitivo, Aglianico, Negroamaro, Nero d'Avola"
Moric Blaufränkisch 2022,Austria,33.99,3.9,images/Moric_Blaufrnkisch_2022.png,images/bottle_Moric_Blaufrnkisch_2022.png,Burgenland,Moric,"red fruit, earth, black fruit, oak, spices, non oak, microbio, floral, vegetal, dried fruit, citrus fruit, tree fruit, tropical fruit","Beef, Pasta, Poultry",Blaufränkisch
Moric Reserve Blaufränkisch 2017,Austria,53,4,images/Moric_Reserve_Blaufrnkisch_2017.png,images/bottle_Moric_Reserve_Blaufrnkisch_2017.png,Burgenland,Moric,"red fruit, earth, black fruit, oak, spices, non oak, floral, microbio, vegetal, dried fruit, citrus fruit","Beef, Pasta, Poultry",Blaufränkisch
Bagnol Cassis 2020,France,44.99,4.1,images/Bagnol_Cassis_2020.png,images/bottle_Bagnol_Cassis_2020.png,Cassis,Bagnol,"tree fruit, earth, citrus fruit, black fruit, red fruit, spices, floral, microbio, oak, tropical fruit, non oak, vegetal, dried fruit","Rich fish (salmon, tuna etc), Shellfish, Lean fish, Mushrooms, Goat's Milk Cheese","Sémillon, Clairette, Vermentino, Ugni blanc"
Donnafugata Mille E Una Notte 2020,Italy,89.99,4.3,images/Donnafugata_Mille_E_Una_Notte_2020.png,images/bottle_Donnafugata_Mille_E_Una_Notte_2020.png,Contessa Entellina,Donnafugata,"oak, black fruit, earth, non oak, spices, red fruit, dried fruit, microbio, floral, vegetal, citrus fruit, tree fruit","Beef, Pasta, Lamb","Primitivo, Aglianico, Negroamaro, Nero d'Avola"
Paolo Bea Santa Chiara Umbria Bianco 2019,Italy,69.99,4.2,images/Paolo_Bea_Santa_Chiara_Umbria_Bianco_2019.png,images/bottle_Paolo_Bea_Santa_Chiara_Umbria_Bianco_2019.png,Umbria,Paolo Bea,"citrus fruit, tree fruit, earth, oak, microbio, non oak, dried fruit, vegetal, spices, floral, red fruit, black fruit, tropical fruit","Pasta, Vegetarian, Appetizers and snacks, Lean fish, Cured Meat","Trebbiano, Verdicchio"
